Node_ID,Lat,Lon,Depot_Raw,Depot_Code,Depot_Name,Address,County,Service_Time,weekly_1,weekly_2,Freq,Order_Count,order_id,Original_ID,Nearest_Anchor,Anchor_Dist_KM
N_24.69413_120.89664,24.69413,120.89664,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣頭份市中央路496號,苗栗縣,8.0,1,0,,1,RT202500002931,,楊梅交流道,35.914
N_24.69466_120.88999,24.69466,120.88999,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣頭份市中央路699號對面工地,苗栗縣,8.0,1,0,,1,RT20250000011042,,楊梅交流道,36.448
N_24.69684_120.86717,24.69684,120.86717,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮龍昇街53號旁,苗栗縣,16.0,1,0,,2,RT20250000010280|RT20250000010280,,楊梅交流道,38.309
N_24.6986_120.88959,24.6986,120.88959,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣頭份市文林路76號對面工地,苗栗縣,24.0,1,0,,3,RT20250000012014|RT20250000012014|RT20250000012014,,楊梅交流道,36.21
N_24.7003_120.88822,24.7003,120.88822,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣頭份市信義路780號旁工地-自行定位,苗栗縣,8.0,1,0,,1,RT20250000011204,,楊梅交流道,36.213
N_24.70152_120.94342,24.70152,120.94342,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣頭份市興隆路一段423號對面工地,苗栗縣,8.0,1,0,,1,RT20250000011801,,楊梅交流道,31.51
N_24.70212_120.87704,24.70212,120.87704,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮龍山路三段1巷67弄底,苗栗縣,8.0,1,0,,1,RT202500005032,,楊梅交流道,37.079
N_24.70444_120.90159,24.70444,120.90159,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮大埔七街&大埔九街交叉口,苗栗縣,8.0,1,0,,1,RT20250000013722,,楊梅交流道,34.765
N_24.70461_120.8915,24.70461,120.8915,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮公義路462巷58號,苗栗縣,8.0,1,0,,1,RT202500007177,,楊梅交流道,35.632
N_24.70639_120.91008,24.70639,120.91008,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮科研路(國家衛生研究院3號入口),苗栗縣,32.0,1,0,,4,RT202500007599|RT202500007599|RT202500007599|RT202500007599,,楊梅交流道,33.897
N_24.70733_120.89873,24.70733,120.89873,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮科專六路213號,苗栗縣,8.0,1,0,,1,RT202500001015,,楊梅交流道,34.814
N_24.70775_120.91103,24.70775,120.91103,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮科西二路6號-台灣杜邦竹南廠,苗栗縣,8.0,1,0,,1,RT20250000011031,,楊梅交流道,33.72
N_24.70786_120.89963,24.70786,120.89963,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮大埔十街45號對面,苗栗縣,16.0,1,0,,2,RT20240000013234|RT20240000013234,,楊梅交流道,34.699
N_24.70816_120.93732,24.70816,120.93732,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣頭份市興埔街364號-南湖變電所,苗栗縣,16.0,1,0,,2,RT20250000013357|RT20250000013357,,楊梅交流道,31.491
N_24.70832_120.91045,24.70832,120.91045,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮科西二路6號-杜邦大門前工務所,苗栗縣,24.0,1,0,,3,RT20250000011739|RT20250000011739|RT20250000011739,,楊梅交流道,33.73
N_24.70842_120.90451,24.70842,120.90451,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮科專三路128號,苗栗縣,8.0,1,0,,1,RT202500008163,,楊梅交流道,34.235
N_24.70892_120.91414,24.70892,120.91414,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮科中路29號,苗栗縣,16.0,1,0,,2,RT20250000013330|RT20250000013330,,楊梅交流道,33.371
N_24.71004_120.90021,24.71004,120.90021,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮仁愛路769號旁-7F,苗栗縣,18.0,1,0,,1,RT202500008973,,楊梅交流道,34.499
N_24.71006_120.90029,24.71006,120.90029,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮仁愛路769號旁,苗栗縣,18.0,1,0,,1,RT202500006656,,楊梅交流道,34.491
N_24.71007_120.90032,24.71007,120.90032,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮仁愛路769號旁-11F,苗栗縣,18.0,1,0,,1,RT20250000012235,,楊梅交流道,34.487
N_24.71034_120.86828,24.71034,120.86828,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮天祥街二段327號-杏安長照,苗栗縣,8.0,1,0,,1,RT20250000011857,,楊梅交流道,37.341
N_24.71051_120.89915,24.71051,120.89915,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮公義路1040號旁工地,苗栗縣,8.0,1,0,,1,RT20250000013680,,楊梅交流道,34.56
N_24.71157_120.911,24.71157,120.911,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮科專路1號巷底-追加,苗栗縣,40.0,1,0,,5,RT20250000012705|RT20250000012705|RT20250000012705|RT20250000012705|RT20250000013681,,楊梅交流道,33.455
N_24.71157_120.91104,24.71157,120.91104,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮科專路1號巷底,苗栗縣,45.0,1,0,,3,RT202500007508|RT202500007508|RT202500007508,,楊梅交流道,33.451
N_24.71157_120.91107,24.71157,120.91107,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮科專路1號巷底,苗栗縣,8.0,1,0,,1,RT202400003965,,楊梅交流道,33.449
N_24.71182_120.91113,24.71182,120.91113,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮科專路1號巷底,苗栗縣,8.0,1,0,,1,RT202400002653,,楊梅交流道,33.426
N_24.7125_120.90444,24.7125,120.90444,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮大埔一街&專科二路五巷,苗栗縣,8.0,1,0,,1,RT20240000010929,,楊梅交流道,33.961
N_24.71251_120.90446,24.71251,120.90446,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮大埔一街&專科二路五巷,苗栗縣,8.0,1,0,,1,RT202500001716,,楊梅交流道,33.958
N_24.71294_120.9073,24.71294,120.9073,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮大埔一街68號對面,苗栗縣,8.0,1,0,,1,RT202500009381,,楊梅交流道,33.681
N_24.71318_120.90846,24.71318,120.90846,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮科學路&科專一路交叉口-B棟9F,苗栗縣,80.0,1,0,,4,RT20250000010158|RT20250000010157|RT20250000012709|RT20250000012710,,楊梅交流道,33.563
N_24.71343_120.90457,24.71343,120.90457,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮公義路&科專二路交叉口,苗栗縣,8.0,1,0,,1,RT20250000012883,,楊梅交流道,33.886
N_24.71354_120.9094,24.71354,120.9094,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮科專一路&科學路交叉口工地,苗栗縣,8.0,1,0,,1,RT20250000010240,,楊梅交流道,33.457
N_24.71356_120.90826,24.71356,120.90826,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮科學路&科專一路交叉口-B棟1F,苗栗縣,8.0,1,0,,1,RT20250000013410,,楊梅交流道,33.555
N_24.71371_120.90837,24.71371,120.90837,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮科學路&科專一路交叉口-A棟5F,苗栗縣,48.0,1,0,,3,RT202500009979|RT202500009980|RT20250000013411,,楊梅交流道,33.535
N_24.71393_120.90478,24.71393,120.90478,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮公義路&科專二路交叉口,苗栗縣,16.0,1,0,,2,RT202500006691|RT20240000013038,,楊梅交流道,33.833
N_24.71722_120.90703,24.71722,120.90703,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮群義路50號對面工地,苗栗縣,16.0,1,0,,2,RT202500006934|RT202500006934,,楊梅交流道,33.413
N_24.72198_120.90814,24.72198,120.90814,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮友義路81號,苗栗縣,8.0,1,0,,1,RT202500008952,,楊梅交流道,32.994
N_24.72544_120.89694,24.72544,120.89694,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮鳳梨坑19-3號,苗栗縣,16.0,1,0,,2,RT202500007558|RT202500007558,,楊梅交流道,33.773
N_24.72621_120.89876,24.72621,120.89876,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮鳳梨坑19-3號,苗栗縣,16.0,1,0,,2,RT202500007557|RT202500007557,,楊梅交流道,33.558
N_24.72643_120.89884,24.72643,120.89884,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮鳳梨坑19-3號,苗栗縣,48.0,1,0,,6,RT202500003727|RT202500003727|RT202500003726|RT202500003726|RT202500003726|RT202500003726,,楊梅交流道,33.537
N_24.72739_120.89669,24.72739,120.89669,5A-平鎮倉,Pingzhen,平鎮總部,苗栗縣竹南鎮鳳梨坑19-3號,苗栗縣,16.0,1,0,,2,RT202500001925|RT202500001925,,楊梅交流道,33.671
N_25.10722_121.51329,25.10722,121.51329,5D-五股倉,Wugu,五股總部,臺北市北投區承德路六段&文林北路,台北市,16.0,1,0,,2,RT202500007990|RT202500007990,,五股交流道,8.719
N_25.10724_121.51327,25.10724,121.51327,5D-五股倉,Wugu,五股總部,臺北市北投區承德路六段&文林北路-1F 追加,台北市,8.0,1,0,,1,RT20250000012306,,五股交流道,8.717
N_25.10729_121.51527,25.10729,121.51527,5D-五股倉,Wugu,五股總部,臺北市北投區文林北路200號,台北市,8.0,1,0,,1,RT202300001105,,五股交流道,8.93
N_25.11218_121.52029,25.11218,121.52029,5D-五股倉,Wugu,五股總部,臺北市北投區東陽街497號,台北市,8.0,1,0,,1,RT202500005546,,五股交流道,9.634
N_25.11225_121.52078,25.11225,121.52078,5D-五股倉,Wugu,五股總部,臺北市北投區東陽街497號,台北市,8.0,1,0,,1,RT202500005545,,五股交流道,9.688
N_25.12042_121.50179,25.12042,121.50179,5D-五股倉,Wugu,五股總部,臺北市北投區承德路七段&公館路口,台北市,16.0,1,0,,2,RT20230000010849|RT20230000010849,,五股交流道,8.172
N_25.12071_121.50208,25.12071,121.50208,5D-五股倉,Wugu,五股總部,臺北市北投區承德路七段&公館路,台北市,16.0,1,0,,2,RT20240000014369|RT20240000014369,,五股交流道,8.216
N_25.12088_121.46581,25.12088,121.46581,5D-五股倉,Wugu,五股總部,臺北市北投區大度路３段301巷&知行路245巷工地,台北市,8.0,1,0,,1,RT2025000118,,五股交流道,5.225
N_25.12136_121.48563,25.12136,121.48563,5D-五股倉,Wugu,五股總部,臺北市北投區大度路一段177號,台北市,8.0,1,0,,1,RT20250000012843,,五股交流道,6.768
N_25.12252_121.52201,25.12252,121.52201,5D-五股倉,Wugu,五股總部,臺北市北投區石牌路2段315巷底,台北市,16.0,1,0,,2,RT20250000012765|RT20250000012765,,五股交流道,10.258
N_25.12421_121.50407,25.12421,121.50407,5D-五股倉,Wugu,五股總部,臺北市北投區公館路228巷&350巷交叉口,台北市,8.0,1,0,,1,RT20240000014828,,五股交流道,8.609
N_25.1261_121.50987,25.1261,121.50987,5D-五股倉,Wugu,五股總部,臺北市北投區公館路255巷17弄17號,台北市,8.0,1,0,,1,RT20250000012658,,五股交流道,9.266
N_25.12618_121.50459,25.12618,121.50459,5D-五股倉,Wugu,五股總部,臺北市北投區三合街１段99號旁,台北市,16.0,1,0,,2,RT202500004264|RT202500004264,,五股交流道,8.777
N_25.12775_121.52945,25.12775,121.52945,5D-五股倉,Wugu,五股總部,臺北市北投區行義路112巷4號,台北市,8.0,1,0,,1,RT20250000013406,,五股交流道,11.256
N_25.12911_121.50111,25.12911,121.50111,5D-五股倉,Wugu,五股總部,臺北市北投區民權街8號,台北市,8.0,1,0,,1,RT202500007226,,五股交流道,8.65
N_25.12918_121.5013,25.12918,121.5013,5D-五股倉,Wugu,五股總部,臺北市北投區中央南路一段160號,台北市,8.0,1,0,,1,RT20240000012667,,五股交流道,8.671
N_25.12926_121.50108,25.12926,121.50108,5D-五股倉,Wugu,五股總部,臺北市北投區中央南路一段160號,台北市,8.0,1,0,,1,RT202500005767,,五股交流道,8.657
N_25.13093_121.50119,25.13093,121.50119,5D-五股倉,Wugu,五股總部,臺北市北投區中央南路一段77號,台北市,8.0,1,0,,1,RT20250000010172,,五股交流道,8.779
N_25.1312_121.5295,25.1312,121.5295,5D-五股倉,Wugu,五股總部,臺北市北投區行義路154巷19弄工地-電聯定位,台北市,8.0,1,0,,1,RT20250000013222,,五股交流道,11.437
N_25.13197_121.52826,25.13197,121.52826,5D-五股倉,Wugu,五股總部,臺北市北投區行義路173號,台北市,8.0,1,0,,1,RT20240000013590,,五股交流道,11.357
N_25.13216_121.49901,25.13216,121.49901,5D-五股倉,Wugu,五股總部,臺北市北投區光明路2巷,台北市,16.0,1,0,,2,RT202400003681|RT202400003681,,五股交流道,8.676
N_25.13322_121.52908,25.13322,121.52908,5D-五股倉,Wugu,五股總部,臺北市北投區行義路196號,台北市,8.0,1,0,,1,RT202500006988,,五股交流道,11.504
N_25.13845_121.48928,25.13845,121.48928,5D-五股倉,Wugu,五股總部,臺北市北投區中央北路二段334號旁,台北市,8.0,1,0,,1,RT20250000014034,,五股交流道,8.379
N_25.13996_121.49956,25.13996,121.49956,5D-五股倉,Wugu,五股總部,臺北市北投區大同街303號,台北市,16.0,1,0,,2,RT20250000011317|RT20250000011316,,五股交流道,9.296
N_25.14058_121.50981,25.14058,121.50981,5D-五股倉,Wugu,五股總部,臺北市北投區新民路55之6號,台北市,8.0,1,0,,1,RT202500008872,,五股交流道,10.196
N_25.14168_121.51499,25.14168,121.51499,5D-五股倉,Wugu,五股總部,臺北市北投區新民路&泉源路交叉口(靠近林泉公園),台北市,16.0,1,0,,2,RT202500003690|RT202500003690,,五股交流道,10.721
N_25.1428_121.50395,25.1428,121.50395,5D-五股倉,Wugu,五股總部,臺北市北投區長壽路21號對面,台北市,8.0,1,0,,1,RT202500008058,,五股交流道,9.867
N_25.07825_121.71258,25.07825,121.71258,5D-五股倉,Wugu,五股總部,基隆市七堵區泰安路137號斜對面工地,基隆市,8.0,1,0,,1,RT20250000011265,,五股交流道,30.394
N_25.0872_121.70477,25.0872,121.70477,5D-五股倉,Wugu,五股總部,基隆市七堵區六堵工業區工東街10號,基隆市,8.0,1,0,,1,RT20250000012898,,五股交流道,29.529
N_25.09516_121.7048,25.09516,121.7048,5D-五股倉,Wugu,五股總部,基隆市七堵區俊賢路28號旁,基隆市,8.0,1,0,,1,RT20250000012846,,五股交流道,29.561
N_25.0989_121.71773,25.0989,121.71773,5D-五股倉,Wugu,五股總部,基隆市七堵區崇禮街1號,基隆市,8.0,1,0,,1,RT202400004729,,五股交流道,31.017
N_25.09975_121.71862,25.09975,121.71862,5D-五股倉,Wugu,五股總部,基隆市七堵區崇禮街1號,基隆市,8.0,1,0,,1,RT202400006212,,五股交流道,31.121
N_25.09978_121.71867,25.09978,121.71867,5D-五股倉,Wugu,五股總部,基隆市七堵區崇禮街1號,基隆市,8.0,1,0,,1,RT2025000349,,五股交流道,31.127
N_25.12558_121.74079,25.12558,121.74079,5D-五股倉,Wugu,五股總部,基隆市仁愛區精一路6號,基隆市,8.0,1,0,,1,RT202500001904,,五股交流道,33.864
N_25.12618_121.71662,25.12618,121.71662,5D-五股倉,Wugu,五股總部,基隆市安樂區樂利三街150號,基隆市,8.0,1,0,,1,RT20250000011871,,五股交流道,31.221
N_25.12618_121.7818,25.12618,121.7818,5D-五股倉,Wugu,五股總部,基隆市信義區深澳坑路86巷2號對面,基隆市,8.0,1,0,,1,RT202500007685,,五股交流道,38.384
N_25.12648_121.71411,25.12648,121.71411,5D-五股倉,Wugu,五股總部,基隆市安樂區樂利三街38巷13-4號-國家新城福德宮,基隆市,8.0,1,0,,1,RT202500008066,,五股交流道,30.951
N_25.12661_121.74106,25.12661,121.74106,5D-五股倉,Wugu,五股總部,基隆市仁愛區精一路32號旁,基隆市,8.0,1,0,,1,RT20250000012819,,五股交流道,33.91
N_25.13036_121.72186,25.13036,121.72186,5D-五股倉,Wugu,五股總部,基隆市安樂區安和二街28號旁工地,基隆市,8.0,1,0,,1,RT20250000011958,,五股交流道,31.87
N_25.13094_121.74389,25.13094,121.74389,5D-五股倉,Wugu,五股總部,基隆市仁愛區仁二路236號(東岸商場&文化廣場間),基隆市,24.0,1,0,,3,RT20250000013351|RT20250000013351|RT20250000013351,,五股交流道,34.293
N_25.13266_121.74644,25.13266,121.74644,5D-五股倉,Wugu,五股總部,基隆市中正區義二路99號旁的工地,基隆市,8.0,1,0,,1,RT202500004396,,五股交流道,34.603
N_25.13399_121.75931,25.13399,121.75931,5D-五股倉,Wugu,五股總部,基隆市信義區正信路205號,基隆市,8.0,1,0,,1,RT202500008873,,五股交流道,36.037
N_25.13474_121.73002,25.13474,121.73002,5D-五股倉,Wugu,五股總部,基隆市安樂區安一路360號-安樂高中,基隆市,16.0,1,0,,2,RT202400009224|RT202400009224,,五股交流道,32.846
N_25.13508_121.78323,25.13508,121.78323,5D-五股倉,Wugu,五股總部,基隆市信義區深溪路與新豐街口(第八攤)-吳老鋪,基隆市,8.0,1,0,,1,RT202500003942,,五股交流道,38.679
N_25.13534_121.74822,25.13534,121.74822,5D-五股倉,Wugu,五股總部,基隆市中正區義二路211號,基隆市,8.0,1,0,,1,RT202500002638,,五股交流道,34.847
N_25.13561_121.74038,25.13561,121.74038,5D-五股倉,Wugu,五股總部,基隆市中山區中山一路263號旁,基隆市,8.0,1,0,,1,RT20240000011958,,五股交流道,33.995
N_25.13678_121.71026,25.13678,121.71026,5D-五股倉,Wugu,五股總部,基隆市安樂區(新山水庫)-自行定位附圖,基隆市,8.0,1,0,,1,RT202500007392,,五股交流道,30.733
N_25.13692_121.74705,25.13692,121.74705,5D-五股倉,Wugu,五股總部,基隆市中正區中正路5-1號-長榮桂冠酒店斜對面壹山營造工區,基隆市,16.0,1,0,,2,RT202500003891|RT202500003891,,五股交流道,34.749
N_25.14112_121.70704,25.14112,121.70704,5D-五股倉,Wugu,五股總部,基隆市安樂區基金一路&武崙街口,基隆市,16.0,1,0,,2,RT20250000010795|RT20250000010795,,五股交流道,30.482
N_25.14146_121.70708,25.14146,121.70708,5D-五股倉,Wugu,五股總部,基隆市安樂區基金一路&武崙街口-2號,基隆市,16.0,1,0,,2,RT20250000010794|RT20250000010794,,五股交流道,30.495
N_25.14809_121.72386,25.14809,121.72386,5D-五股倉,Wugu,五股總部,基隆市中山區復興路219號旁,基隆市,8.0,1,0,,1,RT202500007375,,五股交流道,32.474
N_25.15036_121.74548,25.15036,121.74548,5D-五股倉,Wugu,五股總部,"基隆市中山區太白里光華塔附近 25°09'16.8""N 121°45'06.8""E",基隆市,8.0,1,0,,1,RT202500006762,,五股交流道,34.87
N_25.15449_121.75192,25.15449,121.75192,5D-五股倉,Wugu,五股總部,"基隆市中山區中山四路28號 25°09'02.2""N 121°44'43.0""E",基隆市,8.0,1,0,,1,RT202500006760,,五股交流道,35.668
N_25.15518_121.73033,25.15518,121.73033,5D-五股倉,Wugu,五股總部,基隆市中山區文化路164號-德和國小,基隆市,16.0,1,0,,2,RT202500002018|RT202500002018,,五股交流道,33.356
N_25.15562_121.74876,25.15562,121.74876,5D-五股倉,Wugu,五股總部,"基隆市中山區光華路29號 嘉新水泥廠附近  25°09'21.8""N 121°44'54.3""E",基隆市,16.0,1,0,,2,RT202500006761|RT202500006761,,五股交流道,35.355
N_25.16072_121.69819,25.16072,121.69819,5D-五股倉,Wugu,五股總部,基隆市安樂區武聖街186號,基隆市,8.0,1,0,,1,RT20250000014037,,五股交流道,30.079
N_24.98674_121.43357,24.98674,121.43357,5D-五股倉,Wugu,五股總部,新北市板橋區環漢路四段668之1號,新北市,8.0,1,0,,1,RT2025000861,,泰山轉接道,7.111
N_24.98674_121.43384,24.98674,121.43384,5D-五股倉,Wugu,五股總部,新北市板橋區環漢路四段668之3號,新北市,8.0,1,0,,1,RT202500009807,,泰山轉接道,7.116
N_25.00032_121.60472,25.00032,121.60472,5D-五股倉,Wugu,五股總部,新北市深坑區北深路三段93巷40號旁,新北市,8.0,1,0,,1,RT20250000012445,,五股交流道,20.545
N_25.00391_121.62932,25.00391,121.62932,5D-五股倉,Wugu,五股總部,新北市深坑區文山路一段30巷對面,新北市,8.0,1,0,,1,RT202500002393,,五股交流道,22.87
N_25.0051_121.45936,25.0051,121.45936,5D-五股倉,Wugu,五股總部,新北市板橋區四川路１段88號,新北市,8.0,1,0,,1,RT2025000715,,泰山轉接道,6.505
N_25.0114_121.45963,25.0114,121.45963,5D-五股倉,Wugu,五股總部,新北市板橋區文化路一段25號-板橋高中,新北市,8.0,1,0,,1,RT20250000013452,,泰山轉接道,6.012
N_25.01185_121.46713,25.01185,121.46713,5D-五股倉,Wugu,五股總部,新北市板橋區新站路3號-福德公園,新北市,24.0,1,0,,3,RT20250000013295|RT20250000013295|RT20250000013295,,泰山轉接道,6.597
N_25.01276_121.40085,25.01276,121.40085,5D-五股倉,Wugu,五股總部,新北市樹林區(近新莊)工興街39號,新北市,8.0,1,0,,1,RT20250000011869,,泰山轉接道,4.673
N_25.01544_121.46422,25.01544,121.46422,5D-五股倉,Wugu,五股總部,新北市板橋區新站路-板橋車站旁,新北市,16.0,1,0,,2,RT20250000011835|RT20250000011835,,泰山轉接道,6.095
N_25.01682_121.48551,25.01682,121.48551,5D-五股倉,Wugu,五股總部,新北市中和區(板橋區)區環河西路３段200號(堤防旁停車場-電聯,新北市,8.0,1,0,,1,RT202500006524,,泰山轉接道,8.009
N_25.01986_121.47395,25.01986,121.47395,5D-五股倉,Wugu,五股總部,新北市板橋區太和街4巷3號,新北市,8.0,1,0,,1,RT20250000013688,,泰山轉接道,6.719
N_25.02139_121.41107,25.02139,121.41107,5D-五股倉,Wugu,五股總部,新北市新莊區(近泰山區 )中正路905號,新北市,8.0,1,0,,1,RT20250000011600,,泰山轉接道,3.328
N_25.0216_121.47392,25.0216,121.47392,5D-五股倉,Wugu,五股總部,新北市板橋區莊敬路260號,新北市,8.0,1,0,,1,RT202400006678,,泰山轉接道,6.623
N_25.02256_121.45082,25.02256,121.45082,5D-五股倉,Wugu,五股總部,新北市板橋區板城路&藝文二街交叉口,新北市,8.0,1,0,,1,RT20230000015440,,泰山轉接道,4.449
N_25.0227_121.45076,25.0227,121.45076,5D-五股倉,Wugu,五股總部,新北市板橋區板城路&藝文二街交叉口,新北市,8.0,1,0,,1,RT2025000814,,泰山轉接道,4.434
N_25.02278_121.45095,25.02278,121.45095,5D-五股倉,Wugu,五股總部,新北市板橋區板城路&藝文二街交叉口,新北市,8.0,1,0,,1,RT202400008225,,泰山轉接道,4.444
N_25.02449_121.47393,25.02449,121.47393,5D-五股倉,Wugu,五股總部,新北市板橋區莒光路161號,新北市,16.0,1,0,,2,RT202400001015|RT20250000013049,,泰山轉接道,6.48
N_25.02497_121.48184,25.02497,121.48184,5D-五股倉,Wugu,五股總部,新北市板橋區翠華街6巷及8巷交叉口工地,新北市,8.0,1,0,,1,RT20250000011555,,泰山轉接道,7.262
N_25.02529_121.43077,25.02529,121.43077,5D-五股倉,Wugu,五股總部,新北市新莊區潭底溝抽水站,新北市,16.0,1,0,,2,RT202500001638|RT202500001638,,泰山轉接道,2.899
N_25.02715_121.47248,25.02715,121.47248,5D-五股倉,Wugu,五股總部,新北市板橋區文化路二段182巷7弄與9弄巷口,新北市,8.0,1,0,,1,RT202500004830,,泰山轉接道,6.211
N_25.0274_121.44506,25.0274,121.44506,5D-五股倉,Wugu,五股總部,新北市新莊區瓊林路59-3號旁,新北市,8.0,1,0,,1,RT202500003901,,泰山轉接道,3.615
N_25.02814_121.44464,25.02814,121.44464,5D-五股倉,Wugu,五股總部,新北市新莊區瓊林路59-3號旁-追加,新北市,8.0,1,0,,1,RT20250000013456,,泰山轉接道,3.525
N_25.0303_121.4298,25.0303,121.4298,5D-五股倉,Wugu,五股總部,新北市新莊區中正路655號,新北市,16.0,1,0,,2,RT202500005869|RT202500005869,,泰山轉接道,2.344
N_25.03114_121.47028,25.03114,121.47028,5D-五股倉,Wugu,五股總部,新北市板橋區銘傳街76巷15號對面檳榔攤,新北市,8.0,1,0,,1,RT20240000015175,,泰山轉接道,5.817
N_25.03383_121.46695,25.03383,121.46695,5D-五股倉,Wugu,五股總部,新北市板橋區華江八路79號旁工地,新北市,24.0,1,0,,3,RT202500008751|RT202500008751|RT202500008751,,泰山轉接道,5.368
N_25.03386_121.46703,25.03386,121.46703,5D-五股倉,Wugu,五股總部,新北市板橋區華江八路79號旁工地,新北市,16.0,1,0,,2,RT202500008559|RT202500008559,,泰山轉接道,5.376
N_25.03393_121.47638,25.03393,121.47638,5D-五股倉,Wugu,五股總部,新北市板橋區文化路２段548巷13號,新北市,8.0,1,0,,1,RT20250000011371,,泰山轉接道,6.364
N_25.03397_121.46747,25.03397,121.46747,5D-五股倉,Wugu,五股總部,新北市板橋區華江八路-洗車場,新北市,8.0,1,0,,1,RT20250000013290,,泰山轉接道,5.418
N_25.03398_121.47645,25.03398,121.47645,5D-五股倉,Wugu,五股總部,新北市板橋區文化路２段548巷口工地,新北市,8.0,1,0,,1,RT20250000011372,,泰山轉接道,6.37
N_25.03456_121.45521,25.03456,121.45521,5D-五股倉,Wugu,五股總部,新北市新莊區碧江街18號旁工地,新北市,8.0,1,0,,1,RT20240000013859,,泰山轉接道,4.125
N_25.03464_121.45531,25.03464,121.45531,5D-五股倉,Wugu,五股總部,新北市新莊區碧江街18號旁工地-8F,新北市,29.0,1,0,,1,RT20250000011655,,泰山轉接道,4.131
N_25.03612_121.47419,25.03612,121.47419,5D-五股倉,Wugu,五股總部,新北市板橋區華江三路211號旁,新北市,8.0,1,0,,1,RT202400002203,,泰山轉接道,6.066
N_25.03612_121.4742,25.03612,121.4742,5D-五股倉,Wugu,五股總部,新北市板橋區華江三路211號旁-5F,新北市,14.0,1,0,,1,RT202500009957,,泰山轉接道,6.067
N_25.03653_121.47779,25.03653,121.47779,5D-五股倉,Wugu,五股總部,新北市板橋區華江三路32-60號,新北市,19.0,1,0,,1,RT202500008151,,泰山轉接道,6.444
N_25.03656_121.47776,25.03656,121.47776,5D-五股倉,Wugu,五股總部,新北市板橋區華江三路32-60號-9F,新北市,19.0,1,0,,1,RT20250000011517,,泰山轉接道,6.44
N_25.03662_121.47758,25.03662,121.47758,5D-五股倉,Wugu,五股總部,新北市板橋區華江三路32-60號-1F,新北市,8.0,1,0,,1,RT20250000012807,,泰山轉接道,6.419
N_25.03676_121.44313,25.03676,121.44313,5D-五股倉,Wugu,五股總部,新北市新莊區公園一路84號對面,新北市,8.0,1,0,,1,RT20250000011853,,泰山轉接道,2.818
N_25.03994_121.62638,25.03994,121.62638,5D-五股倉,Wugu,五股總部,新北市汐止區東勢街2號對面工地,新北市,8.0,1,0,,1,RT20250000013992,,五股交流道,21.348
N_25.04167_121.42372,25.04167,121.42372,5D-五股倉,Wugu,五股總部,"新北市泰山區明志路三段74巷-25°02'31.2""N 121°25'25.8""E",新北市,8.0,1,0,,1,RT20250000012836,,泰山轉接道,0.923
